GeneSymbol,FC,pval,sd,BioID,cell
Nfx1,-1.22262,0.02227996,0.111581164223031,NL2,Neuron
Usp24,-1.748771,0.01323365,0.0638519376006688,NL2,Neuron
Thoc2,1.338653,0.001634787,0.0702104948913883,NL2,Neuron
Dlgap4,7.558658,0.0002197523,0.438930073186515,NL2,Neuron
Cad,1.182362,0.368287,0.395563913921315,NL2,Neuron
Arhgap42,1.754584,0.00429719,0.101168127753607,NL2,Neuron
Ythdc2,1.119146,0.05037693,0.0572739053771768,NL2,Neuron
Gnai1,1.948831,0.003600869,0.129613746782919,NL2,Neuron
Apba1,1.427353,0.008639696,0.042689563010263,NL2,Neuron
Otud7b,1.084805,0.2802497,0.0631443231375364,NL2,Neuron
Tmem240,1.881789,0.02373846,0.623736601786887,NL2,Neuron
Tut4,1.06986,0.3987635,0.106700017670144,NL2,Neuron
Plcxd2,2.196852,0.03220143,0.540851500933889,NL2,Neuron
Trappc11,-1.086304,0.288604,0.150632740988554,NL2,Neuron
Ankrd44,-6.232479,0.08844992,0.154880563458385,NL2,Neuron
Plxnb2,2.475882,0.009278127,0.332939547849385,NL2,Neuron
Rbm25,-5.253055,1.332554e-05,0.0205895122319623,NL2,Neuron
Ildr2,27.04347,2.919321e-06,1.51104966074031,NL2,Neuron
Kif7,-1.335078,0.1052124,0.118060247483029,NL2,Neuron
Qtrt2,1.151318,0.3485234,0.196097134545262,NL2,Neuron
Clip3,2.934096,0.008579013,0.618281890119643,NL2,Neuron
Pdzd8,1.042751,0.5220636,0.0950601936748005,NL2,Neuron
Osbpl8,1.150486,0.09450935,0.0633319744814318,NL2,Neuron
Cttnbp2,-6.968377,0.005886349,0.0489721572487541,NL2,Neuron
Tmf1,2.821428,0.01362307,0.652050512575369,NL2,Neuron
Ptprz1,1.424058,0.4648544,0.556341243960691,NL2,Neuron
Arxes1,1.895234,0.006636298,0.214286316175727,NL2,Neuron
H2ac8,-1.333314,0.288877,0.477985282044637,NL2,Neuron
Zbed6,-2.469495,0.01166713,0.0470305128185833,NL2,Neuron
Akap5,-1.580291,0.00280388,0.0381656366423489,NL2,Neuron
Dgki,3.693732,0.0008085106,0.308925825754237,NL2,Neuron
Dgkh,1.79236,0.001472981,0.0853728989046985,NL2,Neuron
Safb,-2.743353,5.706336e-05,0.0483103855610316,NL2,Neuron
Obsl1,-2.524847,0.03151449,0.165018768436769,NL2,Neuron
Mthfd2l,1.222471,0.1418978,0.171648221334416,NL2,Neuron
Pgbd5,1.107741,0.5544666,0.454433499273486,NL2,Neuron
Ccdc6,-1.240964,0.007687138,0.0831753733944964,NL2,Neuron
Shank1,3.412313,0.0009704212,0.552681594222697,NL2,Neuron
Ccdc8,1.264643,0.4877904,1.70775020880477,NL2,Neuron
Gsg1l,9.809613,7.335202e-05,1.62552415580492,NL2,Neuron
Gls,1.251118,0.01102884,0.134096101028497,NL2,Neuron
Soga1,1.579347,0.2782464,8.66228042540963,NL2,Neuron
Prrt2,2.270504,0.002012945,0.295350578538879,NL2,Neuron
Dgkd,3.670622,0.0002531114,0.626221509813228,NL2,Neuron
Fga,-4.362881,0.1032203,0.179045258089888,NL2,Neuron
Mctp1,1.211505,0.04788031,0.123744555266029,NL2,Neuron
Gcn1,-1.449982,0.01732811,0.052313682718294,NL2,Neuron
Dchs1,1.575144,0.3119702,0.8594802597253,NL2,Neuron
Sbf2,1.390842,0.1247116,0.386052588669076,NL2,Neuron
Ift140,-1.748033,0.8012639,2.21459674061694,NL2,Neuron
Igsf9b,4.1101,0.0005740901,0.27792469379739,NL2,Neuron
Ascc3,-1.525135,0.06019244,0.115890241713877,NL2,Neuron
Tex264,1.364472,0.2046432,0.481029195350945,NL2,Neuron
Abcc4,1.425696,0.3967788,0.969398186706199,NL2,Neuron
C2cd2,1.204637,0.08755331,0.0516445613215832,NL2,Neuron
Pi4ka,1.774113,0.0001186878,0.0493534225256897,NL2,Neuron
Ryr2,-1.223862,0.06800694,0.0394722740430761,NL2,Neuron
Arid1b,-5.913302,0.002904481,0.093392061337599,NL2,Neuron
Wdfy1,1.702876,0.002700144,0.106733378188923,NL2,Neuron
Pde8b,5.795494,0.08293757,10.1948918386378,NL2,Neuron
Acacb,1.362693,0.8083218,0.976089506453889,NL2,Neuron
Dsp,1.062389,0.8701064,0.083244564001004,NL2,Neuron
Ythdc1,1.011343,0.8951029,0.15516715849082,NL2,Neuron
Ptpro,1.953598,0.01089095,0.335502128693946,NL2,Neuron
Ccdc85c,1.320129,0.1697556,0.2493521384136,NL2,Neuron
Xkr6,3.007487,0.04507806,1.87893354863774,NL2,Neuron
Ttc7b,1.206783,0.07911903,0.147920916909108,NL2,Neuron
Ube4a,53.06155,0.008793919,34.9355616720948,NL2,Neuron
Arid2,-2.409346,0.0001281843,0.0375561342563471,NL2,Neuron
Numa1,-2.455008,0.02589959,0.176220872819077,NL2,Neuron
Nrxn2,5.642565,0.004530864,1.12413295833561,NL2,Neuron
Fry,-1.728281,0.01785959,0.0960816525023758,NL2,Neuron
Rap1gds1,1.644719,0.01753621,0.199573320247459,NL2,Neuron
Dlg5,-9.7252,0.04080748,0.0900186675128135,NL2,Neuron
Sec16a,2.43907,9.940352e-06,0.0997910359241432,NL2,Neuron
Syngap1,22.63634,0.0001525188,3.781521228573,NL2,Neuron
Tpr,-5.084072,2.358593e-05,0.00970553554412529,NL2,Neuron
Farp1,1.17562,0.1101766,0.0838827674383615,NL2,Neuron
Nccrp1,2.482477,0.4447816,1.51241369065201,NL2,Neuron
Sipa1l3,4.300838,0.0009603655,0.377470329519224,NL2,Neuron
Arfgef1,-1.251909,0.1824362,0.123805925412711,NL2,Neuron
Rab11fip2,1.26618,0.009628381,0.0478901426925551,NL2,Neuron
Atp2b1,1.598176,0.004225693,0.109125914827008,NL2,Neuron
Trip12,-3.614828,0.0004323831,0.0277401684472145,NL2,Neuron
Poglut3,1.338875,0.01290406,0.132806600945136,NL2,Neuron
Fpgt,1.077485,0.6284843,0.456170489139174,NL2,Neuron
Ank3,-1.138376,0.2115296,0.118435468597803,NL2,Neuron
Tubgcp6,1.485541,0.01449703,0.21364695053804,NL2,Neuron
Arfip1,-2.171734,0.0244777,0.130619705975588,NL2,Neuron
Shisa8,36.45885,0.03845356,104.337408978779,NL2,Neuron
Capn2,1.14017,0.2990686,0.207417143990208,NL2,Neuron
S1pr1,1.672361,0.007868971,0.116500532877066,NL2,Neuron
Cacna2d1,-1.20591,0.09524193,0.174839589086998,NL2,Neuron
Bin1,-1.822342,0.0008089005,0.0764044702418092,NL2,Neuron
Sec22b,4.852626,3.211188e-06,0.51049526693973,NL2,Neuron
Dpysl2,-4.946674,9.458887e-06,0.0157372206461388,NL2,Neuron
Rundc3a,-1.35682,0.2242272,0.222031880517414,NL2,Neuron
Emd,3.42282,0.002565044,0.493864399382515,NL2,Neuron
Gtpbp1,1.590055,0.003262487,0.078509980292431,NL2,Neuron
Alyref,-6.916705,2.49916e-05,0.00979866860690321,NL2,Neuron
Clta,1.250699,0.5816447,0.724094980689212,NL2,Neuron
Pten,-1.645084,0.001712291,0.0315501003337304,NL2,Neuron
Stxbp1,1.122359,0.2867912,0.174862164920777,NL2,Neuron
Endog,1.839588,0.01611752,0.364912724688365,NL2,Neuron
Myh11,1.37714,0.4615684,1.37966784432847,NL2,Neuron
Ephb6,4.675338,0.0001531803,0.66427320576084,NL2,Neuron
Map3k4,-1.625313,0.06061446,0.11318212751597,NL2,Neuron
Metap2,-1.182855,0.5479567,0.236964736653525,NL2,Neuron
Kifc2,-740.3479,0.004850511,0.0013487991486907,NL2,Neuron
Capn5,1.380855,0.004674101,0.101699334211698,NL2,Neuron
Prdx6,1.411986,0.02414234,0.303222765235606,NL2,Neuron
Akap1,-13.9064,1.181137e-05,0.00263186634930286,NL2,Neuron
Casp6,13.47047,0.008771705,6.44333276768726,NL2,Neuron
Ampd3,-2.948686,0.001159006,0.0851571695484944,NL2,Neuron
Unc5c,2.117214,0.0160717,0.335633728704862,NL2,Neuron
Dld,1.943516,0.003949851,0.148356410228199,NL2,Neuron
Hsd17b10,1.547426,0.03566217,0.291062809650008,NL2,Neuron
Ube3a,-1.15755,0.08351209,0.116600325891116,NL2,Neuron
Tcof1,-14.1143,0.002614921,0.0306199788197365,NL2,Neuron
Clock,4.931889,0.06647362,12.7948287613256,NL2,Neuron
Dctn1,-1.265555,0.006388033,0.0360940590349336,NL2,Neuron
Prkcsh,1.390703,0.2362938,0.904197949094963,NL2,Neuron
Prdx4,-1.998762,0.2125128,0.380168256484946,NL2,Neuron
Diaph1,-1.282949,0.08676393,0.18840405466189,NL2,Neuron
Eftud2,1.064156,0.3917503,0.0894649886287611,NL2,Neuron
Gfra2,1.879241,0.03901023,0.507413326936632,NL2,Neuron
RO60,1.247101,0.07172229,0.106053890955158,NL2,Neuron
Pik3r2,2.112069,0.00529926,0.332424365521738,NL2,Neuron
Faah,1.43675,0.0461555,0.263677234835119,NL2,Neuron
Aip,1.696682,0.03647926,0.283132938089301,NL2,Neuron
Flot1,1.53748,0.001312977,0.126854544367321,NL2,Neuron
Numbl,1.246743,0.02478355,0.0659828604265747,NL2,Neuron
Cyth3,1.614756,0.0153762,0.366791104059742,NL2,Neuron
Sdcbp,1.091992,0.3027965,0.0868652532414504,NL2,Neuron
Pex5,-1.348381,0.04097999,0.103914962936954,NL2,Neuron
Snap23,-1.179237,0.5765903,0.642049352158025,NL2,Neuron
Map2k3,1.023754,0.8261129,0.297803276965872,NL2,Neuron
Ndufb11,1.480886,0.09111299,0.452208120476531,NL2,Neuron
Ptgds,1.057947,0.5681857,0.0342936470189428,NL2,Neuron
Sema4d,1.270837,0.06157084,0.12148297591985,NL2,Neuron
Epha8,4.635302,0.00073693,0.84189192429122,NL2,Neuron
Rpl21,1.260156,0.0124192,0.14846723736319,NL2,Neuron
Gclm,-1.478529,0.06354713,0.145944573469707,NL2,Neuron
Amacr,1.385809,0.1526973,0.215869976869379,NL2,Neuron
Kif1c,1.55505,0.01613047,0.30445659960073,NL2,Neuron
Vps26c,1.1882,0.2185157,0.216590335301527,NL2,Neuron
Agpat1,1.82524,0.004785189,0.122796964130906,NL2,Neuron
Dpysl4,-2.713681,0.000114735,0.0515747390532884,NL2,Neuron
Map3k5,-1.430113,0.03225338,0.114523167248897,NL2,Neuron
Phb2,1.573735,0.002145009,0.117868223657839,NL2,Neuron
Ncam2,1.57834,0.001680478,0.21757426676817,NL2,Neuron
Atp5if1,-1.237947,0.1603893,0.0717567769100589,NL2,Neuron
Slc30a4,59.30909,0.004588914,48.9906838736309,NL2,Neuron
Cx3cl1,1.627923,0.03602999,0.201163213557096,NL2,Neuron
Ddt,1.182635,0.9370276,0.77101529486629,NL2,Neuron
Cpsf2,1.199143,0.4371061,0.405323349088339,NL2,Neuron
Psmd4,1.243807,0.1204378,0.232220902623081,NL2,Neuron
Ptpn9,1.109228,0.2787686,0.178555572247511,NL2,Neuron
Exoc7,1.160629,0.3518016,0.313980219998985,NL2,Neuron
Dhx15,-1.266913,0.00749781,0.0248728289700713,NL2,Neuron
Purb,1.113027,0.06936283,0.0422601283683444,NL2,Neuron
Slc6a6,12.58213,2.623836e-05,1.51533553836411,NL2,Neuron
Kpna3,-2.687355,0.0001753355,0.0360393621943228,NL2,Neuron
Kpna6,1.417245,0.0828621,0.348358910670919,NL2,Neuron
Capn1,1.465324,0.002354433,0.111518655282346,NL2,Neuron
Nrp2,1.964331,0.06978389,0.679940699824755,NL2,Neuron
Exoc4,1.102112,0.2857205,0.116109611230251,NL2,Neuron
Efnb3,1.881702,0.05178834,0.382060885759844,NL2,Neuron
Pld3,1.861963,0.003200565,0.165183912221488,NL2,Neuron
Rnf5,1.661767,0.03761312,0.392392664382598,NL2,Neuron
Clcn6,1.186347,0.3812897,0.220792082394119,NL2,Neuron
Sema6a,-1.028374,0.7150028,0.0496064941303354,NL2,Neuron
Fkbp8,2.122857,0.02299691,0.490713026823847,NL2,Neuron
Cdk14,-1.526679,0.04338469,0.106925554510178,NL2,Neuron
Notch2,-2.709776,0.0112182,0.152656823714584,NL2,Neuron
Stx1a,1.643561,0.001637427,0.133338375584664,NL2,Neuron
Slc1a6,35.08201,0.04007249,185.687089896553,NL2,Neuron
Rabep1,1.741597,0.003169021,0.0992748564704635,NL2,Neuron
Psmd14,1.390388,0.05642853,0.193539796578415,NL2,Neuron
Npc1,3.074764,0.1126971,2.77293959937768,NL2,Neuron
Bmpr2,1.432688,0.03794618,0.209055194055127,NL2,Neuron
Scamp3,1.592573,0.01638997,0.145170932590186,NL2,Neuron
Pmm1,-1.000344,0.9111712,0.167217163894608,NL2,Neuron
Bet1,65.7864,0.007348363,50.2216271889568,NL2,Neuron
Axin1,-1.508446,0.04164975,0.137389038340126,NL2,Neuron
Slc32a1,1.115039,0.1823963,0.0347626925713258,NL2,Neuron
Stag2,-1.558331,0.04665831,0.198771250475747,NL2,Neuron
Anxa3,-1.336499,0.09548983,0.0888156051145768,NL2,Neuron
Ap1b1,-1.032549,0.7495498,0.0911327245520309,NL2,Neuron
Hap1,-3.208511,0.0002502509,0.0141982017941675,NL2,Neuron
Mgll,1.552129,0.009804883,0.129625620965294,NL2,Neuron
Mrps12,1.324888,0.1406681,0.4339592586237,NL2,Neuron
Syt3,6.294213,8.373832e-06,0.599162331041464,NL2,Neuron
Myadm,1.319736,0.1752669,0.375673903734276,NL2,Neuron
Ndufa1,1.044178,0.7570129,0.241280727367841,NL2,Neuron
Nudc,-1.490847,0.07893803,0.129410581390312,NL2,Neuron
Enc1,7.067202,0.05903214,10.7212658863751,NL2,Neuron
Noct,2.769195,0.009872,0.502615790846827,NL2,Neuron
Ppfibp2,-2.413809,0.88111,1.48928606673892,NL2,Neuron
Hnrnph1,1.149126,0.2075027,0.191528688741165,NL2,Neuron
Api5,-1.621605,0.8369922,1.54498091360913,NL2,Neuron
Bcat2,1.603442,0.001508092,0.0618616623045181,NL2,Neuron
Timm44,-2.934142,0.0006540146,0.0679642642580786,NL2,Neuron
Cops5,-1.16696,0.06207118,0.0907569886799119,NL2,Neuron
Slc1a4,4.194397,0.01129738,1.47004481471136,NL2,Neuron
Pik3cd,-1.305331,0.2769042,0.108991333433701,NL2,Neuron
Cdk5r2,7.049476,2.290246e-06,0.384170542142779,NL2,Neuron
Ctnnd2,4.706441,0.0002442898,0.29086596569834,NL2,Neuron
Aldh1a7,3.388844,0.1236743,4.76628661931259,NL2,Neuron
Pitpnm1,-1.234056,0.1025922,0.0862407556898205,NL2,Neuron
Rab33b,1.623684,0.002070511,0.0579169407726343,NL2,Neuron
Gamt,-1.752534,0.02876552,0.123014724866605,NL2,Neuron
Sdc4,1.397393,0.9629142,1.50718704788804,NL2,Neuron
Zw10,-2.400263,0.0003595891,0.0427063433652249,NL2,Neuron
Ddost,1.334743,0.01098006,0.160404872121648,NL2,Neuron
Ap3d1,-1.797424,0.01929822,0.0927577513722748,NL2,Neuron
Srpk2,-1.352011,0.002517553,0.0188440553319778,NL2,Neuron
Dapk3,3.05914,0.166635,1.52353352102814,NL2,Neuron
Nmbr,2.236557,0.1789367,2.19915565686496,NL2,Neuron
Rgs9,2.703234,0.001302859,0.677834444182701,NL2,Neuron
Rgs7,3.687872,1.492097e-05,0.447169432109164,NL2,Neuron
Csnk2a2,-1.771674,0.0106265,0.0558620998940417,NL2,Neuron
Gucy1b1,1.357668,0.009719988,0.0480861228308412,NL2,Neuron
Itgb3,4.974138,0.002583518,0.788616566945854,NL2,Neuron
Cd200,2.881397,0.0002292213,0.256943195670473,NL2,Neuron
Reps1,-1.977243,7.009872e-05,0.015075057391864,NL2,Neuron
Akap2,-1.753817,0.004634111,0.0608377366549657,NL2,Neuron
Nlk,2.601356,0.0007819783,0.364799814673146,NL2,Neuron
Prkag1,1.391114,0.1182148,0.0740108132931492,NL2,Neuron
Sema6b,1.959114,0.001466565,0.198981350125386,NL2,Neuron
Tnk2,2.001163,0.0122888,0.213147057795288,NL2,Neuron
Crym,1.272799,0.2149763,0.305235359900212,NL2,Neuron
Get3,1.342564,0.02588341,0.0708879748164281,NL2,Neuron
Slk,-1.329581,0.008277154,0.0729111439043,NL2,Neuron
Cntnap1,2.102511,0.0001389949,0.254793021525732,NL2,Neuron
Mapkapk5,-1.39919,0.01763032,0.056481847074381,NL2,Neuron
Bnip3,-27.0363,0.0250631,0.0259571788937402,NL2,Neuron
Trappc3,1.7909,0.07265267,1.12864529167388,NL2,Neuron
Cacna1b,1.530445,0.0685057,0.239282779317559,NL2,Neuron
Pgrmc1,2.639583,0.002533967,0.561766731144138,NL2,Neuron
Impa1,-1.760586,0.009231699,0.0566823586132447,NL2,Neuron
Entpd2,1.082324,0.482567,0.211720760037946,NL2,Neuron
Bckdk,1.349005,0.01928621,0.131033199161131,NL2,Neuron
Copb2,1.157487,0.04789283,0.0567178458840608,NL2,Neuron
Nck2,3.487798,0.003230372,0.42610915250309,NL2,Neuron
Snca,-2.169865,3.992815e-05,0.0128767544666209,NL2,Neuron
Tlk2,-4.353716,0.0002580026,0.0106848681891249,NL2,Neuron
Pde6d,4.119584,0.008510428,1.03089183599439,NL2,Neuron
Tpmt,-3.394205,0.1551832,0.4224466208854,NL2,Neuron
Impact,-1.808466,0.01463454,0.06830951956947,NL2,Neuron
Stk10,1.033885,0.6372144,0.168845325843843,NL2,Neuron
Syngr1,1.925031,0.0135354,0.489559856179586,NL2,Neuron
Strn,-7.70144,6.677938e-05,0.0113172064896542,NL2,Neuron
Nipsnap1,1.133176,0.3892317,0.170498535737763,NL2,Neuron
Nipsnap2,1.629281,0.07146539,0.355502273414599,NL2,Neuron
Sap18,1.558194,0.01951535,0.17546098874368,NL2,Neuron
Septin7,-1.19897,0.04870767,0.0640022591433331,NL2,Neuron
Acot1,-1.597561,0.0327825,0.149852937133217,NL2,Neuron
Rpl35a,1.435245,0.001633004,0.115231211963905,NL2,Neuron
Atp2a2,1.63555,0.01191459,0.189622559223684,NL2,Neuron
Slc6a2,1.942758,0.04118656,0.802875046176557,NL2,Neuron
Supt5h,1.081493,0.2630132,0.165472124386678,NL2,Neuron
Ilk,1.002001,0.9654778,0.107134353181631,NL2,Neuron
Chkb,-3.212394,0.03689976,0.144434483822317,NL2,Neuron
Psmb5,3.09363,0.1608309,12.1416693652458,NL2,Neuron
Rngtt,-2.413908,0.2007392,0.8358478524308,NL2,Neuron
Dhx9,1.190592,0.05307115,0.0631765675115332,NL2,Neuron
Tesk1,3.257886,0.001046993,0.69546912846314,NL2,Neuron
Dpm1,1.763773,0.007855145,0.435683431183669,NL2,Neuron
Pip5k1c,1.725904,0.01827776,0.228861577993265,NL2,Neuron
Stmn3,1.280555,0.6546218,7.28020923723051,NL2,Neuron
Pip4k2a,1.100199,0.2037277,0.059601875985379,NL2,Neuron
Chrna4,2.207641,0.0182779,0.27900151648848,NL2,Neuron
Eif3d,1.162331,0.2542731,0.180348700045792,NL2,Neuron
Pdlim3,-1.008618,0.8555177,0.237973082763338,NL2,Neuron
Atp9a,1.461193,0.02385738,0.121234299704069,NL2,Neuron
Eef1b,-2.911554,0.03020648,0.0994300325168919,NL2,Neuron
Hmox2,2.203602,0.005918791,0.205421983665321,NL2,Neuron
Grk6,3.891716,0.001819106,0.380076224106161,NL2,Neuron
Atxn2,-1.473238,0.001071953,0.0202136452528611,NL2,Neuron
Itgb5,-1.16346,0.2396695,0.200858257694257,NL2,Neuron
Nmt1,-1.707394,0.0008734802,0.0170970782249971,NL2,Neuron
Nmt2,-1.702585,0.01993126,0.103541258791041,NL2,Neuron
Epb41l2,-1.051657,0.4178543,0.114931473992798,NL2,Neuron
Gpx4,1.616737,0.008085126,0.30226855447583,NL2,Neuron
Emc8,2.198824,0.01341537,0.399836456179847,NL2,Neuron
Pdlim1,2.107487,0.01176506,0.706842890540841,NL2,Neuron
Ulk1,1.439817,0.08374618,0.511211711865676,NL2,Neuron
Fhl2,1.328364,0.08943505,0.274304026507554,NL2,Neuron
Stx7,2.575667,0.003441146,0.714732832537529,NL2,Neuron
Gnaz,2.25384,7.808062e-05,0.156112460551937,NL2,Neuron
Slc16a7,1.704846,0.0007213419,0.0793924788315535,NL2,Neuron
Sfn,3.597184,0.3002986,4.22242437281761,NL2,Neuron
Osmr,-10.43662,0.00534159,0.08468489336306,NL2,Neuron
Ugdh,1.864461,0.1948538,1.58898149252131,NL2,Neuron
Tnfaip1,3.245787,0.009669437,0.791146472153306,NL2,Neuron
Ubr1,-3.568561,0.008301252,0.0574743794771532,NL2,Neuron
Stra6,1.994433,0.005741351,0.265249966301707,NL2,Neuron
Snx3,1.446663,0.00825528,0.0719039834261949,NL2,Neuron
Snx12,-1.320048,0.004026538,0.0363494283777603,NL2,Neuron
Clcn7,1.62031,0.01783097,0.115793628858698,NL2,Neuron
Hsd17b12,2.078763,0.005491517,0.185031703040799,NL2,Neuron
Hcn4,4.057452,0.01452954,1.38652394971982,NL2,Neuron
Diaph2,1.141083,0.05622161,0.0787045791778023,NL2,Neuron
Smpd2,1.522886,0.01330398,0.258043221797452,NL2,Neuron
Dtnb,3.67977,0.0001643151,0.167901217533452,NL2,Neuron
Cask,2.429307,0.0004835831,0.301765502912142,NL2,Neuron
Pfdn2,-1.028746,0.8984391,0.291194514920626,NL2,Neuron
Rtn2,1.490505,0.08843321,0.132776375445299,NL2,Neuron
Ttc3,-1.994137,0.01139536,0.175656315481785,NL2,Neuron
Cfdp1,-103.1443,0.00900566,0.00787296433263701,NL2,Neuron
Wiz,2.547875,8.826741e-05,0.0266440378240961,NL2,Neuron
Znf326,-1.18199,0.01795527,0.0766084330529186,NL2,Neuron
Sorl1,1.365995,0.01003039,0.148940055190713,NL2,Neuron
Ntsr1,1.440779,0.2452142,0.930667662875491,NL2,Neuron
Ctnnal1,1.313013,0.9912625,3.62309064156098,NL2,Neuron
Wdr1,1.375924,0.02856547,0.158640551472274,NL2,Neuron
Slc4a4,-1.388926,0.03139756,0.0628201805487202,NL2,Neuron
Ikbkb,-1.06681,0.7368279,0.130626621037515,NL2,Neuron
Vti1b,3.905237,4.831648e-05,0.581949272645749,NL2,Neuron
Tulp3,-1.872761,0.003951713,0.136379485036785,NL2,Neuron
Papss2,-1.147174,0.6969832,0.152065857242358,NL2,Neuron
Mtx2,-2.961316,0.0004431092,0.060736764285993,NL2,Neuron
Adcy1,2.559437,0.02333496,0.73845302424961,NL2,Neuron
Klc1,-6.45169,2.610679e-06,0.0116273635463584,NL2,Neuron
Klc2,-4.35268,4.381576e-07,0.00564955853181981,NL2,Neuron
Dhcr7,1.500983,0.01681748,0.305401627686605,NL2,Neuron
Capns1,-2.230002,0.02988865,0.109338295151964,NL2,Neuron
Dync1i1,-1.22523,0.01867447,0.0295287222791653,NL2,Neuron
Dync1i2,1.215353,0.1077272,0.140308339048674,NL2,Neuron
Plin4,-21.40754,9.075599e-06,0.00731313190466676,NL2,Neuron
Cntfr,-61.63917,0.006337773,0.00816286979790073,NL2,Neuron
Dnmt3a,1.526582,0.2392206,0.495192099714912,NL2,Neuron
Ikbkg,-3.666778,0.0009106324,0.0189100615899715,NL2,Neuron
Ppt1,1.195651,0.4571951,0.290689697385455,NL2,Neuron
Zfr,-1.291327,0.02491837,0.106645936905683,NL2,Neuron
Ddc,2.302594,0.06413339,1.82032994140907,NL2,Neuron
Cops3,1.19024,0.2525741,0.236760026011945,NL2,Neuron
Cops4,-2.333899,0.005979649,0.0592280950760201,NL2,Neuron
Cops6,1.488158,0.1341269,0.345432748679594,NL2,Neuron
Slc27a3,1.733401,0.004825029,0.119153836993484,NL2,Neuron
Hnrnpa2b1,-1.754662,2.166035e-05,0.0210038283266293,NL2,Neuron
Comt,1.250341,0.1097344,0.173919385280599,NL2,Neuron
Cacng2,11.67665,6.24245e-05,0.542677309894269,NL2,Neuron
Parg,-6.458899,0.0001692945,0.00675299151215804,NL2,Neuron
Usp2,1.676712,0.01255552,0.287843672631301,NL2,Neuron
Gosr1,6.601762,0.02442502,3.88115770818317,NL2,Neuron
Pak1,-2.387266,0.002086869,0.0339881312466448,NL2,Neuron
Brd7,-6.606246,0.04664087,0.0932054783835302,NL2,Neuron
Psmc3,-1.587328,0.003075178,0.0560513617112444,NL2,Neuron
Clpp,1.930573,0.05474083,0.503415319010567,NL2,Neuron
Stk16,1.844191,0.03865613,0.771536486298857,NL2,Neuron
Hcn2,3.173665,0.0003940261,0.372025091983871,NL2,Neuron
Hcn1,2.909544,0.005366142,0.459288419288604,NL2,Neuron
Hcn3,3.351009,0.0004106026,0.177741968853303,NL2,Neuron
Ctbp1,-2.125825,3.580028e-05,0.011437666357226,NL2,Neuron
Map7,-31.29571,4.395817e-05,0.00231519011407412,NL2,Neuron
Bsn,-4.968185,3.567206e-06,0.00164741748552766,NL2,Neuron
Birc6,-2.701805,0.003985874,0.0525529829368679,NL2,Neuron
Gdap1,1.476918,0.007107582,0.175410475106446,NL2,Neuron
Scrg1,1.368465,0.297777,0.775753896101374,NL2,Neuron
Tom1,-2.441052,0.0008191483,0.0464024966094045,NL2,Neuron
Rpp30,1.518643,0.007570499,0.209753458603794,NL2,Neuron
Dcx,-6.291399,0.000374227,0.0277449422701039,NL2,Neuron
Sc5d,1.747418,0.0756416,0.446888776811612,NL2,Neuron
Shd,-2.065401,0.005199982,0.0656501333491556,NL2,Neuron
Adam15,2.030823,0.02207657,0.756066607039242,NL2,Neuron
Idh1,-2.111546,0.0003647645,0.0597316956288848,NL2,Neuron
Akap10,1.149693,0.08103696,0.106435496460818,NL2,Neuron
Arl6,1.311623,0.02130033,0.22042404788793,NL2,Neuron
Rbbp9,1.701064,0.01826975,0.226807675304412,NL2,Neuron
Ccnk,-1.368212,0.01054654,0.0527769546416635,NL2,Neuron
Apaf1,1.502409,0.05943173,0.252108764804318,NL2,Neuron
Mpp3,-1.010479,0.8694852,0.123511848195591,NL2,Neuron
Syn1,-1.81946,0.01520122,0.0612983615428803,NL2,Neuron
Nfatc1,-54.93179,0.01522625,0.0305446297594873,NL2,Neuron
Lin7c,1.455461,0.03694396,0.134763941540552,NL2,Neuron
Gnpda1,-1.008536,0.8352935,0.0820620861853034,NL2,Neuron
Setdb1,-2.279937,0.02730458,0.082904783071641,NL2,Neuron
Stx8,1.804439,0.01362832,0.34266316814002,NL2,Neuron
Olfm1,1.062377,0.6472921,0.103947614866666,NL2,Neuron
Cpd,1.907949,0.003712454,0.261537021798765,NL2,Neuron
Robo1,2.354842,0.002406664,0.0931661207091548,NL2,Neuron
Matn4,-1.014124,0.9655779,0.329855975920411,NL2,Neuron
Sh3pxd2a,1.090591,0.348451,0.0519247535880953,NL2,Neuron
Mkln1,-1.004456,0.9989701,0.110128584894045,NL2,Neuron
Itm2b,2.007238,0.00366522,0.27304959423195,NL2,Neuron
Coro1a,1.026145,0.5639281,0.0497085987049102,NL2,Neuron
Cope,2.052394,0.07099366,1.06196590663898,NL2,Neuron
Pde4a,-8.371822,0.0008457476,0.0166760698023963,NL2,Neuron
Rbm3,1.170795,0.00964765,0.075916050064502,NL2,Neuron
Cd93,-1.001029,0.6786534,0.765685721167664,NL2,Neuron
Fhit,1.51556,0.1268421,0.598158999052425,NL2,Neuron
Lancl1,1.451838,0.005868523,0.155981172187489,NL2,Neuron
Dnajb5,6.57629,4.44796e-05,1.20383770605277,NL2,Neuron
Mt,2.215966,0.003159085,0.204238604547966,NL2,Neuron
ADH1,-1.088433,0.4403563,0.123834611424369,NL2,Neuron
ADH2,-1.157169,0.3312646,0.208528107902683,NL2,Neuron
Dhfr,1.210766,0.3236706,0.513524306978256,NL2,Neuron
Mtco1,2.307544,0.1052193,1.74882415775074,NL2,Neuron
Mtco2,1.248054,0.04612528,0.0852776732281079,NL2,Neuron
mt,1.772431,0.0071255,0.202485346546839,NL2,Neuron
