gs_long2,pct,condition2,cell,BioID
Gucy1a1,NA,Turbo2_A,Astrocyte,Turbo2
Znf704,NA,Turbo2_A,Astrocyte,Turbo2
Ndel1,NA,Turbo2_A,Astrocyte,Turbo2
Plekha2,NA,Turbo2_A,Astrocyte,Turbo2
Il1rapl2,NA,Turbo2_A,Astrocyte,Turbo2
Ppp1r1a,NA,Turbo2_A,Astrocyte,Turbo2
Ranbp2,62,Turbo2_A,Astrocyte,Turbo2
Chrm3,NA,Turbo2_A,Astrocyte,Turbo2
Chrm2,NA,Turbo2_A,Astrocyte,Turbo2
Ube4b,NA,Turbo2_A,Astrocyte,Turbo2
Slc15a2,67,Turbo2_A,Astrocyte,Turbo2
Arhgef7,63,Turbo2_A,Astrocyte,Turbo2
Ube3b,NA,Turbo2_A,Astrocyte,Turbo2
Parvb,NA,Turbo2_A,Astrocyte,Turbo2
Trappc4,2,Turbo2_A,Astrocyte,Turbo2
Nek7,43,Turbo2_A,Astrocyte,Turbo2
Rtn3,93,Turbo2_A,Astrocyte,Turbo2
Lrba,20,Turbo2_A,Astrocyte,Turbo2
Xpo4,15,Turbo2_A,Astrocyte,Turbo2
Nckipsd,4,Turbo2_A,Astrocyte,Turbo2
Capn10,NA,Turbo2_A,Astrocyte,Turbo2
Ing2,NA,Turbo2_A,Astrocyte,Turbo2
Rb1cc1,NA,Turbo2_A,Astrocyte,Turbo2
Gdpd2,19,Turbo2_A,Astrocyte,Turbo2
Trim2,47,Turbo2_A,Astrocyte,Turbo2
Mapk8ip3,64,Turbo2_A,Astrocyte,Turbo2
Dusp10,NA,Turbo2_A,Astrocyte,Turbo2
Gsdma,NA,Turbo2_A,Astrocyte,Turbo2
Eif4enif1,NA,Turbo2_A,Astrocyte,Turbo2
Psmg2,NA,Turbo2_A,Astrocyte,Turbo2
Anp32b,NA,Turbo2_A,Astrocyte,Turbo2
Agk,36,Turbo2_A,Astrocyte,Turbo2
Dkc1,24,Turbo2_A,Astrocyte,Turbo2
Gtf2i,60,Turbo2_A,Astrocyte,Turbo2
Rnf114,NA,Turbo2_A,Astrocyte,Turbo2
Tm9sf3,28,Turbo2_A,Astrocyte,Turbo2
Cldn12,NA,Turbo2_A,Astrocyte,Turbo2
Jph3,NA,Turbo2_A,Astrocyte,Turbo2
Jph1,NA,Turbo2_A,Astrocyte,Turbo2
Rcan1,NA,Turbo2_A,Astrocyte,Turbo2
Copz2,NA,Turbo2_A,Astrocyte,Turbo2
Ivd,27,Turbo2_A,Astrocyte,Turbo2
Rabggta,15,Turbo2_A,Astrocyte,Turbo2
Plek,NA,Turbo2_A,Astrocyte,Turbo2
Slc9a3r2,NA,Turbo2_A,Astrocyte,Turbo2
Lztfl1,NA,Turbo2_A,Astrocyte,Turbo2
Ide,NA,Turbo2_A,Astrocyte,Turbo2
Nrip2,NA,Turbo2_A,Astrocyte,Turbo2
Cwc15,NA,Turbo2_A,Astrocyte,Turbo2
Palmd,NA,Turbo2_A,Astrocyte,Turbo2
Dync1h1,96,Turbo2_A,Astrocyte,Turbo2
Isyna1,NA,Turbo2_A,Astrocyte,Turbo2
Nit2,25,Turbo2_A,Astrocyte,Turbo2
Eefsec,NA,Turbo2_A,Astrocyte,Turbo2
Stk3,NA,Turbo2_A,Astrocyte,Turbo2
Stk4,46,Turbo2_A,Astrocyte,Turbo2
Lrp1b,NA,Turbo2_A,Astrocyte,Turbo2
Abcb10,NA,Turbo2_A,Astrocyte,Turbo2
Nudt3,44,Turbo2_A,Astrocyte,Turbo2
Jam2,NA,Turbo2_A,Astrocyte,Turbo2
Ngly1,7,Turbo2_A,Astrocyte,Turbo2
Rnf14,16,Turbo2_A,Astrocyte,Turbo2
Actn2,NA,Turbo2_A,Astrocyte,Turbo2
Sgpp1,NA,Turbo2_A,Astrocyte,Turbo2
Lgi1,99,Turbo2_A,Astrocyte,Turbo2
Sphk2,34,Turbo2_A,Astrocyte,Turbo2
Sh2b2,NA,Turbo2_A,Astrocyte,Turbo2
Prmt1,70,Turbo2_A,Astrocyte,Turbo2
Copb1,74,Turbo2_A,Astrocyte,Turbo2
Ppp1r3f,5,Turbo2_A,Astrocyte,Turbo2
Ccdc22,42,Turbo2_A,Astrocyte,Turbo2
Praf2,41,Turbo2_A,Astrocyte,Turbo2
Nup50,NA,Turbo2_A,Astrocyte,Turbo2
Inpp5e,NA,Turbo2_A,Astrocyte,Turbo2
Dazap1,NA,Turbo2_A,Astrocyte,Turbo2
Akr1a1,32,Turbo2_A,Astrocyte,Turbo2
Ddx21,NA,Turbo2_A,Astrocyte,Turbo2
Mrps34,NA,Turbo2_A,Astrocyte,Turbo2
Tulp4,NA,Turbo2_A,Astrocyte,Turbo2
Slc29a1,NA,Turbo2_A,Astrocyte,Turbo2
Panx1,NA,Turbo2_A,Astrocyte,Turbo2
Sv2a,87,Turbo2_A,Astrocyte,Turbo2
Slc12a4,77,Turbo2_A,Astrocyte,Turbo2
Ralb,NA,Turbo2_A,Astrocyte,Turbo2
Acin1,48,Turbo2_A,Astrocyte,Turbo2
Plscr3,NA,Turbo2_A,Astrocyte,Turbo2
Flii,NA,Turbo2_A,Astrocyte,Turbo2
Abcb9,NA,Turbo2_A,Astrocyte,Turbo2
Kcnip2,NA,Turbo2_A,Astrocyte,Turbo2
Rpf2,NA,Turbo2_A,Astrocyte,Turbo2
Tamalin,NA,Turbo2_A,Astrocyte,Turbo2
Rilpl1,NA,Turbo2_A,Astrocyte,Turbo2
Paqr4,NA,Turbo2_A,Astrocyte,Turbo2
Fads3,NA,Turbo2_A,Astrocyte,Turbo2
Tacc2,NA,Turbo2_A,Astrocyte,Turbo2
Rnase4,NA,Turbo2_A,Astrocyte,Turbo2
Rpl38,NA,Turbo2_A,Astrocyte,Turbo2
Lancl2,4,Turbo2_A,Astrocyte,Turbo2
Sars2,NA,Turbo2_A,Astrocyte,Turbo2
Sh3bgrl,NA,Turbo2_A,Astrocyte,Turbo2
Pfn2,84,Turbo2_A,Astrocyte,Turbo2
Cacng4,NA,Turbo2_A,Astrocyte,Turbo2
Cacng3,11,Turbo2_A,Astrocyte,Turbo2
Tdp2,NA,Turbo2_A,Astrocyte,Turbo2
Smpd3,27,Turbo2_A,Astrocyte,Turbo2
Tuba8,NA,Turbo2_A,Astrocyte,Turbo2
Ube2j1,NA,Turbo2_A,Astrocyte,Turbo2
Psmg1,NA,Turbo2_A,Astrocyte,Turbo2
Pdk2,NA,Turbo2_A,Astrocyte,Turbo2
Kcnq5,NA,Turbo2_A,Astrocyte,Turbo2
Sh3glb1,39,Turbo2_A,Astrocyte,Turbo2
Myg1,NA,Turbo2_A,Astrocyte,Turbo2
Mlh1,NA,Turbo2_A,Astrocyte,Turbo2
Hspb8,NA,Turbo2_A,Astrocyte,Turbo2
Kcnq4,NA,Turbo2_A,Astrocyte,Turbo2
Uchl3,NA,Turbo2_A,Astrocyte,Turbo2
Cend1,37,Turbo2_A,Astrocyte,Turbo2
Ap4m1,NA,Turbo2_A,Astrocyte,Turbo2
Ap3m1,NA,Turbo2_A,Astrocyte,Turbo2
Scamp5,72,Turbo2_A,Astrocyte,Turbo2
Nectin1,NA,Turbo2_A,Astrocyte,Turbo2
Mrpl39,NA,Turbo2_A,Astrocyte,Turbo2
Stx6,NA,Turbo2_A,Astrocyte,Turbo2
Tmod2,82,Turbo2_A,Astrocyte,Turbo2
Slc30a7,NA,Turbo2_A,Astrocyte,Turbo2
Hyou1,NA,Turbo2_A,Astrocyte,Turbo2
Habp4,31,Turbo2_A,Astrocyte,Turbo2
Adrm1,45,Turbo2_A,Astrocyte,Turbo2
Scamp4,NA,Turbo2_A,Astrocyte,Turbo2
Extl1,NA,Turbo2_A,Astrocyte,Turbo2
Nudt5,42,Turbo2_A,Astrocyte,Turbo2
Hip1r,47,Turbo2_A,Astrocyte,Turbo2
Slc5a3,36,Turbo2_A,Astrocyte,Turbo2
Fmn2,67,Turbo2_A,Astrocyte,Turbo2
Fmnl1,NA,Turbo2_A,Astrocyte,Turbo2
Gde1,NA,Turbo2_A,Astrocyte,Turbo2
Pals2,91,Turbo2_A,Astrocyte,Turbo2
Pals1,78,Turbo2_A,Astrocyte,Turbo2
Nectin3,NA,Turbo2_A,Astrocyte,Turbo2
Sacs,NA,Turbo2_A,Astrocyte,Turbo2
Tgm1,NA,Turbo2_A,Astrocyte,Turbo2
Scly,NA,Turbo2_A,Astrocyte,Turbo2
Sart3,57,Turbo2_A,Astrocyte,Turbo2
Aldh9a1,23,Turbo2_A,Astrocyte,Turbo2
Zmym3,NA,Turbo2_A,Astrocyte,Turbo2
Dclk1,88,Turbo2_A,Astrocyte,Turbo2
Grb14,NA,Turbo2_A,Astrocyte,Turbo2
Mtor,42,Turbo2_A,Astrocyte,Turbo2
Cd2ap,NA,Turbo2_A,Astrocyte,Turbo2
Git2,NA,Turbo2_A,Astrocyte,Turbo2
Sec61a2,NA,Turbo2_A,Astrocyte,Turbo2
Bag3,66,Turbo2_A,Astrocyte,Turbo2
Cul3,50,Turbo2_A,Astrocyte,Turbo2
Auh,NA,Turbo2_A,Astrocyte,Turbo2
Hic2,NA,Turbo2_A,Astrocyte,Turbo2
Rabgef1,NA,Turbo2_A,Astrocyte,Turbo2
Mink1,95,Turbo2_A,Astrocyte,Turbo2
Kcnj10,85,Turbo2_A,Astrocyte,Turbo2
Arpc3,NA,Turbo2_A,Astrocyte,Turbo2
Cdc42ep4,97,Turbo2_A,Astrocyte,Turbo2
Usp14,75,Turbo2_A,Astrocyte,Turbo2
Epb41l4b,NA,Turbo2_A,Astrocyte,Turbo2
Znf207,NA,Turbo2_A,Astrocyte,Turbo2
Stard10,12,Turbo2_A,Astrocyte,Turbo2
Ap3b2,90,Turbo2_A,Astrocyte,Turbo2
Trappc2l,NA,Turbo2_A,Astrocyte,Turbo2
Dolpp1,NA,Turbo2_A,Astrocyte,Turbo2
Edf1,NA,Turbo2_A,Astrocyte,Turbo2
Txnrd1,6,Turbo2_A,Astrocyte,Turbo2
Neu3,3,Turbo2_A,Astrocyte,Turbo2
Myo18a,88,Turbo2_A,Astrocyte,Turbo2
Csnk1e,8,Turbo2_A,Astrocyte,Turbo2
Rasgrp2,NA,Turbo2_A,Astrocyte,Turbo2
Glrx,NA,Turbo2_A,Astrocyte,Turbo2
Rhoa,78,Turbo2_A,Astrocyte,Turbo2
Acsl4,19,Turbo2_A,Astrocyte,Turbo2
Cln8,NA,Turbo2_A,Astrocyte,Turbo2
Psma6,NA,Turbo2_A,Astrocyte,Turbo2
Hapln1,68,Turbo2_A,Astrocyte,Turbo2
Prep,52,Turbo2_A,Astrocyte,Turbo2
Pin1,NA,Turbo2_A,Astrocyte,Turbo2
Sema7a,NA,Turbo2_A,Astrocyte,Turbo2
Mid2,NA,Turbo2_A,Astrocyte,Turbo2
Ptk2b,35,Turbo2_A,Astrocyte,Turbo2
Srcin1,86,Turbo2_A,Astrocyte,Turbo2
Naga,NA,Turbo2_A,Astrocyte,Turbo2
Ccnt1,NA,Turbo2_A,Astrocyte,Turbo2
Homer2,36,Turbo2_A,Astrocyte,Turbo2
Asap1,62,Turbo2_A,Astrocyte,Turbo2
Cyth1,NA,Turbo2_A,Astrocyte,Turbo2
Trpc5,NA,Turbo2_A,Astrocyte,Turbo2
Son,38,Turbo2_A,Astrocyte,Turbo2
Dguok,NA,Turbo2_A,Astrocyte,Turbo2
Dpf1,NA,Turbo2_A,Astrocyte,Turbo2
Cyhr1,NA,Turbo2_A,Astrocyte,Turbo2
Drg2,82,Turbo2_A,Astrocyte,Turbo2
Limd1,30,Turbo2_A,Astrocyte,Turbo2
Chm,25,Turbo2_A,Astrocyte,Turbo2
Acss2,83,Turbo2_A,Astrocyte,Turbo2
Apbb1,55,Turbo2_A,Astrocyte,Turbo2
Copg2,88,Turbo2_A,Astrocyte,Turbo2
Cpsf3,NA,Turbo2_A,Astrocyte,Turbo2
Kif21b,17,Turbo2_A,Astrocyte,Turbo2
Kif21a,44,Turbo2_A,Astrocyte,Turbo2
Jmy,55,Turbo2_A,Astrocyte,Turbo2
Trip4,NA,Turbo2_A,Astrocyte,Turbo2
Plec,98,Turbo2_A,Astrocyte,Turbo2
Dbn1,84,Turbo2_A,Astrocyte,Turbo2
Spry2,NA,Turbo2_A,Astrocyte,Turbo2
Fbxw5,NA,Turbo2_A,Astrocyte,Turbo2
Slc7a8,NA,Turbo2_A,Astrocyte,Turbo2
Jag1,NA,Turbo2_A,Astrocyte,Turbo2
Slc25a13,NA,Turbo2_A,Astrocyte,Turbo2
Ehd3,73,Turbo2_A,Astrocyte,Turbo2
Xk,NA,Turbo2_A,Astrocyte,Turbo2
Macf1,94,Turbo2_A,Astrocyte,Turbo2
Myo9b,6,Turbo2_A,Astrocyte,Turbo2
Naa10,10,Turbo2_A,Astrocyte,Turbo2
Pdzd4,NA,Turbo2_A,Astrocyte,Turbo2
Vapb,65,Turbo2_A,Astrocyte,Turbo2
Nup210,NA,Turbo2_A,Astrocyte,Turbo2
Tomm40,60,Turbo2_A,Astrocyte,Turbo2
Clic4,55,Turbo2_A,Astrocyte,Turbo2
Add3,98,Turbo2_A,Astrocyte,Turbo2
Add2,86,Turbo2_A,Astrocyte,Turbo2
Add1,98,Turbo2_A,Astrocyte,Turbo2
Pcnx1,NA,Turbo2_A,Astrocyte,Turbo2
Bcl11a,NA,Turbo2_A,Astrocyte,Turbo2
Golga5,35,Turbo2_A,Astrocyte,Turbo2
Rdh11,NA,Turbo2_A,Astrocyte,Turbo2
Ndrg3,74,Turbo2_A,Astrocyte,Turbo2
Ndrg2,99,Turbo2_A,Astrocyte,Turbo2
Maged1,NA,Turbo2_A,Astrocyte,Turbo2
Dnajc7,NA,Turbo2_A,Astrocyte,Turbo2
Dnajb2,NA,Turbo2_A,Astrocyte,Turbo2
Dnaja2,28,Turbo2_A,Astrocyte,Turbo2
Dnajb1,NA,Turbo2_A,Astrocyte,Turbo2
Pnck,NA,Turbo2_A,Astrocyte,Turbo2
Tmeff2,NA,Turbo2_A,Astrocyte,Turbo2
Azi2,NA,Turbo2_A,Astrocyte,Turbo2
Map1a,98,Turbo2_A,Astrocyte,Turbo2
Acot3,37,Turbo2_A,Astrocyte,Turbo2
Acot2,NA,Turbo2_A,Astrocyte,Turbo2
Grm3,84,Turbo2_A,Astrocyte,Turbo2
Qki,67,Turbo2_A,Astrocyte,Turbo2
Pclo,64,Turbo2_A,Astrocyte,Turbo2
Gab1,61,Turbo2_A,Astrocyte,Turbo2
Spast,NA,Turbo2_A,Astrocyte,Turbo2
Tollip,59,Turbo2_A,Astrocyte,Turbo2
Nagk,11,Turbo2_A,Astrocyte,Turbo2
Exo1,71,Turbo2_A,Astrocyte,Turbo2
Igbp1b,NA,Turbo2_A,Astrocyte,Turbo2
St6galnac1,NA,Turbo2_A,Astrocyte,Turbo2
Dcun1d1,NA,Turbo2_A,Astrocyte,Turbo2
Vps29,63,Turbo2_A,Astrocyte,Turbo2
Rgs17,39,Turbo2_A,Astrocyte,Turbo2
Rgs20,54,Turbo2_A,Astrocyte,Turbo2
Actr10,55,Turbo2_A,Astrocyte,Turbo2
Dctn5,NA,Turbo2_A,Astrocyte,Turbo2
Plxnc1,NA,Turbo2_A,Astrocyte,Turbo2
Ercc4,NA,Turbo2_A,Astrocyte,Turbo2
Slc25a10,49,Turbo2_A,Astrocyte,Turbo2
Eif3i,39,Turbo2_A,Astrocyte,Turbo2
Copg1,NA,Turbo2_A,Astrocyte,Turbo2
Tsnax,29,Turbo2_A,Astrocyte,Turbo2
Bcar3,65,Turbo2_A,Astrocyte,Turbo2
Afdn,67,Turbo2_A,Astrocyte,Turbo2
Macroh2a1,30,Turbo2_A,Astrocyte,Turbo2
Numb,28,Turbo2_A,Astrocyte,Turbo2
Sh2d3c,NA,Turbo2_A,Astrocyte,Turbo2
Srr,65,Turbo2_A,Astrocyte,Turbo2
Mvk,NA,Turbo2_A,Astrocyte,Turbo2
Zranb2,27,Turbo2_A,Astrocyte,Turbo2
Xpr1,NA,Turbo2_A,Astrocyte,Turbo2
Amfr,NA,Turbo2_A,Astrocyte,Turbo2
Nubp1,NA,Turbo2_A,Astrocyte,Turbo2
Nubp2,NA,Turbo2_A,Astrocyte,Turbo2
Gyg1,NA,Turbo2_A,Astrocyte,Turbo2
Bcam,NA,Turbo2_A,Astrocyte,Turbo2
Prkab1,NA,Turbo2_A,Astrocyte,Turbo2
Tbl2,NA,Turbo2_A,Astrocyte,Turbo2
Pex14,66,Turbo2_A,Astrocyte,Turbo2
Nek3,NA,Turbo2_A,Astrocyte,Turbo2
Lamc3,NA,Turbo2_A,Astrocyte,Turbo2
Vav3,NA,Turbo2_A,Astrocyte,Turbo2
Wdr54,NA,Turbo2_A,Astrocyte,Turbo2
Zeb2,NA,Turbo2_A,Astrocyte,Turbo2
Acox1,2,Turbo2_A,Astrocyte,Turbo2
Ylpm1,26,Turbo2_A,Astrocyte,Turbo2
Atp2b2,97,Turbo2_A,Astrocyte,Turbo2
Pcm1,NA,Turbo2_A,Astrocyte,Turbo2
Celsr2,43,Turbo2_A,Astrocyte,Turbo2
Rab9a,NA,Turbo2_A,Astrocyte,Turbo2
Galk1,NA,Turbo2_A,Astrocyte,Turbo2
Syt11,NA,Turbo2_A,Astrocyte,Turbo2
Syt5,33,Turbo2_A,Astrocyte,Turbo2
Syt7,38,Turbo2_A,Astrocyte,Turbo2
Syt6,NA,Turbo2_A,Astrocyte,Turbo2
Syt9,NA,Turbo2_A,Astrocyte,Turbo2
Esd,75,Turbo2_A,Astrocyte,Turbo2
Smap,31,Turbo2_A,Astrocyte,Turbo2
Dstn,75,Turbo2_A,Astrocyte,Turbo2
Sec11a,NA,Turbo2_A,Astrocyte,Turbo2
Uchl1,86,Turbo2_A,Astrocyte,Turbo2
Arpc1a,93,Turbo2_A,Astrocyte,Turbo2
Ptges3,23,Turbo2_A,Astrocyte,Turbo2
Mpdu1,10,Turbo2_A,Astrocyte,Turbo2
Acot9,69,Turbo2_A,Astrocyte,Turbo2
Rpgr,NA,Turbo2_A,Astrocyte,Turbo2
Ak1,55,Turbo2_A,Astrocyte,Turbo2
Gabrg1,NA,Turbo2_A,Astrocyte,Turbo2
Dlc1,NA,Turbo2_A,Astrocyte,Turbo2
Gda,63,Turbo2_A,Astrocyte,Turbo2
Sqor,NA,Turbo2_A,Astrocyte,Turbo2
Mta2,NA,Turbo2_A,Astrocyte,Turbo2
Slit2,NA,Turbo2_A,Astrocyte,Turbo2
Dgke,22,Turbo2_A,Astrocyte,Turbo2
Prpf40a,27,Turbo2_A,Astrocyte,Turbo2
Enpp2,NA,Turbo2_A,Astrocyte,Turbo2
Nsdhl,25,Turbo2_A,Astrocyte,Turbo2
Cetn2,NA,Turbo2_A,Astrocyte,Turbo2
Mast1,NA,Turbo2_A,Astrocyte,Turbo2
Psma4,23,Turbo2_A,Astrocyte,Turbo2
Psmb2,NA,Turbo2_A,Astrocyte,Turbo2
Psma1,NA,Turbo2_A,Astrocyte,Turbo2
Tagln3,79,Turbo2_A,Astrocyte,Turbo2
Atp6ap1,33,Turbo2_A,Astrocyte,Turbo2
Trim3,40,Turbo2_A,Astrocyte,Turbo2
Capn7,NA,Turbo2_A,Astrocyte,Turbo2
Sae1,NA,Turbo2_A,Astrocyte,Turbo2
Septin6,88,Turbo2_A,Astrocyte,Turbo2
Adam11,1,Turbo2_A,Astrocyte,Turbo2
Adam22,65,Turbo2_A,Astrocyte,Turbo2
Adam23,55,Turbo2_A,Astrocyte,Turbo2
Abcc5,NA,Turbo2_A,Astrocyte,Turbo2
Sorbs3,27,Turbo2_A,Astrocyte,Turbo2
Hebp1,NA,Turbo2_A,Astrocyte,Turbo2
Ppl,NA,Turbo2_A,Astrocyte,Turbo2
Myo1c,NA,Turbo2_A,Astrocyte,Turbo2
Gpaa1,NA,Turbo2_A,Astrocyte,Turbo2
Nfkb2,5,Turbo2_A,Astrocyte,Turbo2
Stk11,NA,Turbo2_A,Astrocyte,Turbo2
Lypla2,97,Turbo2_A,Astrocyte,Turbo2
Arntl,NA,Turbo2_A,Astrocyte,Turbo2
Ruvbl2,NA,Turbo2_A,Astrocyte,Turbo2
Cdh22,NA,Turbo2_A,Astrocyte,Turbo2
Ak2,NA,Turbo2_A,Astrocyte,Turbo2
Ak3,NA,Turbo2_A,Astrocyte,Turbo2
Akap12,NA,Turbo2_A,Astrocyte,Turbo2
Timm23,NA,Turbo2_A,Astrocyte,Turbo2
Trpv2,NA,Turbo2_A,Astrocyte,Turbo2
Cdh13,NA,Turbo2_A,Astrocyte,Turbo2
Slc7a11,46,Turbo2_A,Astrocyte,Turbo2
Fut8,NA,Turbo2_A,Astrocyte,Turbo2
Tenm1,NA,Turbo2_A,Astrocyte,Turbo2
Tenm2,NA,Turbo2_A,Astrocyte,Turbo2
Tenm3,NA,Turbo2_A,Astrocyte,Turbo2
Atp6v1g2,NA,Turbo2_A,Astrocyte,Turbo2
Phf2,NA,Turbo2_A,Astrocyte,Turbo2
Scn8a,NA,Turbo2_A,Astrocyte,Turbo2
Mapk9,NA,Turbo2_A,Astrocyte,Turbo2
Prkra,64,Turbo2_A,Astrocyte,Turbo2
Skp1,12,Turbo2_A,Astrocyte,Turbo2
Cul1,71,Turbo2_A,Astrocyte,Turbo2
Rnf7,NA,Turbo2_A,Astrocyte,Turbo2
Ptpn4,NA,Turbo2_A,Astrocyte,Turbo2
Lemd3,NA,Turbo2_A,Astrocyte,Turbo2
Ncor2,NA,Turbo2_A,Astrocyte,Turbo2
Atrn,NA,Turbo2_A,Astrocyte,Turbo2
Pdcd6ip,35,Turbo2_A,Astrocyte,Turbo2
Prodh,NA,Turbo2_A,Astrocyte,Turbo2
Ccs,17,Turbo2_A,Astrocyte,Turbo2
Farsb,52,Turbo2_A,Astrocyte,Turbo2
Pfkp,88,Turbo2_A,Astrocyte,Turbo2
Akt3,16,Turbo2_A,Astrocyte,Turbo2
Pygm,88,Turbo2_A,Astrocyte,Turbo2
Dctn6,25,Turbo2_A,Astrocyte,Turbo2
Ly6h,17,Turbo2_A,Astrocyte,Turbo2
Stub1,NA,Turbo2_A,Astrocyte,Turbo2
Faim,NA,Turbo2_A,Astrocyte,Turbo2
Casp8ap2,NA,Turbo2_A,Astrocyte,Turbo2
Sema4g,NA,Turbo2_A,Astrocyte,Turbo2
Eif4h,45,Turbo2_A,Astrocyte,Turbo2
Arl3,44,Turbo2_A,Astrocyte,Turbo2
Coro1b,67,Turbo2_A,Astrocyte,Turbo2
Coro1c,92,Turbo2_A,Astrocyte,Turbo2
Suclg1,81,Turbo2_A,Astrocyte,Turbo2
Tbk1,NA,Turbo2_A,Astrocyte,Turbo2
Srd5a3,NA,Turbo2_A,Astrocyte,Turbo2
Preb,44,Turbo2_A,Astrocyte,Turbo2
Eci2,NA,Turbo2_A,Astrocyte,Turbo2
Ak4,NA,Turbo2_A,Astrocyte,Turbo2
Rps6ka2,NA,Turbo2_A,Astrocyte,Turbo2
Tnip1,NA,Turbo2_A,Astrocyte,Turbo2
Mcm3ap,NA,Turbo2_A,Astrocyte,Turbo2
Entpd5,NA,Turbo2_A,Astrocyte,Turbo2
Gabbr1,58,Turbo2_A,Astrocyte,Turbo2
Atp1a4,NA,Turbo2_A,Astrocyte,Turbo2
Arpc1b,NA,Turbo2_A,Astrocyte,Turbo2
Mpp2,65,Turbo2_A,Astrocyte,Turbo2
Vapa,86,Turbo2_A,Astrocyte,Turbo2
Gsk3b,73,Turbo2_A,Astrocyte,Turbo2
Dmtn,73,Turbo2_A,Astrocyte,Turbo2
Snx1,80,Turbo2_A,Astrocyte,Turbo2
Ptgfrn,NA,Turbo2_A,Astrocyte,Turbo2
Epb41l3,89,Turbo2_A,Astrocyte,Turbo2
Bub3,55,Turbo2_A,Astrocyte,Turbo2
Tagln2,12,Turbo2_A,Astrocyte,Turbo2
Slc25a15,NA,Turbo2_A,Astrocyte,Turbo2
Pacsin2,97,Turbo2_A,Astrocyte,Turbo2
Carm1,25,Turbo2_A,Astrocyte,Turbo2
Fbln5,NA,Turbo2_A,Astrocyte,Turbo2
Mapk8ip1,NA,Turbo2_A,Astrocyte,Turbo2
Psmd13,33,Turbo2_A,Astrocyte,Turbo2
Crybb1,NA,Turbo2_A,Astrocyte,Turbo2
Ehd1,90,Turbo2_A,Astrocyte,Turbo2
Cyp46a1,42,Turbo2_A,Astrocyte,Turbo2
Gstz1,NA,Turbo2_A,Astrocyte,Turbo2
Slc12a7,NA,Turbo2_A,Astrocyte,Turbo2
Extl3,NA,Turbo2_A,Astrocyte,Turbo2
Magi2,65,Turbo2_A,Astrocyte,Turbo2
Fxr2,7,Turbo2_A,Astrocyte,Turbo2
Mapk7,NA,Turbo2_A,Astrocyte,Turbo2
Cx3cr1,NA,Turbo2_A,Astrocyte,Turbo2
Ncdn,76,Turbo2_A,Astrocyte,Turbo2
Gbp2,NA,Turbo2_A,Astrocyte,Turbo2
Sncg,NA,Turbo2_A,Astrocyte,Turbo2
Gipc1,NA,Turbo2_A,Astrocyte,Turbo2
Smarcb1,NA,Turbo2_A,Astrocyte,Turbo2
Celf2,72,Turbo2_A,Astrocyte,Turbo2
Clip2,59,Turbo2_A,Astrocyte,Turbo2
Npc2,NA,Turbo2_A,Astrocyte,Turbo2
Nos1,57,Turbo2_A,Astrocyte,Turbo2
Ggh,NA,Turbo2_A,Astrocyte,Turbo2
Eif2s3x,67,Turbo2_A,Astrocyte,Turbo2
Eif2s3y,NA,Turbo2_A,Astrocyte,Turbo2
Palm,72,Turbo2_A,Astrocyte,Turbo2
Twf2,50,Turbo2_A,Astrocyte,Turbo2
Sufu,NA,Turbo2_A,Astrocyte,Turbo2
Itsn1,94,Turbo2_A,Astrocyte,Turbo2
Itsn2,NA,Turbo2_A,Astrocyte,Turbo2
Fads2,NA,Turbo2_A,Astrocyte,Turbo2
Bpnt1,69,Turbo2_A,Astrocyte,Turbo2
Cldn10,59,Turbo2_A,Astrocyte,Turbo2
Xpr1,9,Turbo2_A,Astrocyte,Turbo2
Tjp2,98,Turbo2_A,Astrocyte,Turbo2
Kcnd3,50,Turbo2_A,Astrocyte,Turbo2
Kcnd2,47,Turbo2_A,Astrocyte,Turbo2
Timm17b,NA,Turbo2_A,Astrocyte,Turbo2
Aifm1,59,Turbo2_A,Astrocyte,Turbo2
Dctn3,NA,Turbo2_A,Astrocyte,Turbo2
Heph,60,Turbo2_A,Astrocyte,Turbo2
Adnp,28,Turbo2_A,Astrocyte,Turbo2
Stau1,62,Turbo2_A,Astrocyte,Turbo2
Aldh18a1,NA,Turbo2_A,Astrocyte,Turbo2
Slc7a5,38,Turbo2_A,Astrocyte,Turbo2
Hnrnpdl,NA,Turbo2_A,Astrocyte,Turbo2
Ror2,NA,Turbo2_A,Astrocyte,Turbo2
Ror1,NA,Turbo2_A,Astrocyte,Turbo2
Cpne6,58,Turbo2_A,Astrocyte,Turbo2
Cog1,47,Turbo2_A,Astrocyte,Turbo2
Sumo3,30,Turbo2_A,Astrocyte,Turbo2
Ppp2r3d,NA,Turbo2_A,Astrocyte,Turbo2
Eya4,NA,Turbo2_A,Astrocyte,Turbo2
Tbc1d8,NA,Turbo2_A,Astrocyte,Turbo2
Plcb1,85,Turbo2_A,Astrocyte,Turbo2
Eif3g,76,Turbo2_A,Astrocyte,Turbo2
Gys1,NA,Turbo2_A,Astrocyte,Turbo2
Uba2,NA,Turbo2_A,Astrocyte,Turbo2
Atp6v1c1,79,Turbo2_A,Astrocyte,Turbo2
Atp6v0a1,92,Turbo2_A,Astrocyte,Turbo2
Nek4,NA,Turbo2_A,Astrocyte,Turbo2
Nfs1,NA,Turbo2_A,Astrocyte,Turbo2
Arih2,NA,Turbo2_A,Astrocyte,Turbo2
