gs_long2,pct,condition2,cell,BioID
Ap1g1,NA,NL1_A,Astrocyte,NL1
Hmbs,NA,NL1_A,Astrocyte,NL1
Eif3a,NA,NL1_A,Astrocyte,NL1
Gja1,NA,NL1_A,Astrocyte,NL1
Prkch,NA,NL1_A,Astrocyte,NL1
Pnp,NA,NL1_A,Astrocyte,NL1
Pcmt1,NA,NL1_A,Astrocyte,NL1
Gria1,NA,NL1_A,Astrocyte,NL1
Gria2,NA,NL1_A,Astrocyte,NL1
Cat,NA,NL1_A,Astrocyte,NL1
Bcat1,28,NL1_A,Astrocyte,NL1
Ppib,NA,NL1_A,Astrocyte,NL1
Lta4h,NA,NL1_A,Astrocyte,NL1
Aldh1a1,NA,NL1_A,Astrocyte,NL1
M6pr,35,NL1_A,Astrocyte,NL1
Rps2,NA,NL1_A,Astrocyte,NL1
Lyn,NA,NL1_A,Astrocyte,NL1
Tln1,NA,NL1_A,Astrocyte,NL1
Ezr,NA,NL1_A,Astrocyte,NL1
Msn,NA,NL1_A,Astrocyte,NL1
Rdx,NA,NL1_A,Astrocyte,NL1
Gabra2,82,NL1_A,Astrocyte,NL1
Gabra3,NA,NL1_A,Astrocyte,NL1
Ctnna1,NA,NL1_A,Astrocyte,NL1
Glud1,NA,NL1_A,Astrocyte,NL1
Psmd7,NA,NL1_A,Astrocyte,NL1
Sars,NA,NL1_A,Astrocyte,NL1
Marcks,NA,NL1_A,Astrocyte,NL1
Fkbp1a,NA,NL1_A,Astrocyte,NL1
Snrpb,NA,NL1_A,Astrocyte,NL1
Cers1,40,NL1_A,Astrocyte,NL1
Map4,NA,NL1_A,Astrocyte,NL1
Gna12,67,NL1_A,Astrocyte,NL1
Gna13,68,NL1_A,Astrocyte,NL1
Plaa,NA,NL1_A,Astrocyte,NL1
Rpl3,NA,NL1_A,Astrocyte,NL1
Rasgrf1,NA,NL1_A,Astrocyte,NL1
Gabrg3,NA,NL1_A,Astrocyte,NL1
Pdia3,NA,NL1_A,Astrocyte,NL1
Braf,NA,NL1_A,Astrocyte,NL1
Mt3,NA,NL1_A,Astrocyte,NL1
Aco1,NA,NL1_A,Astrocyte,NL1
Apex1,NA,NL1_A,Astrocyte,NL1
Adh5,NA,NL1_A,Astrocyte,NL1
Slc6a9,92,NL1_A,Astrocyte,NL1
Camk2b,NA,NL1_A,Astrocyte,NL1
Nap1l1,NA,NL1_A,Astrocyte,NL1
Atxn10,NA,NL1_A,Astrocyte,NL1
Celf1,NA,NL1_A,Astrocyte,NL1
Nckap1,NA,NL1_A,Astrocyte,NL1
Septin4,NA,NL1_A,Astrocyte,NL1
Napb,NA,NL1_A,Astrocyte,NL1
Marcksl1,NA,NL1_A,Astrocyte,NL1
Kif5c,NA,NL1_A,Astrocyte,NL1
Kif2a,NA,NL1_A,Astrocyte,NL1
Kif3a,NA,NL1_A,Astrocyte,NL1
Ptprm,25,NL1_A,Astrocyte,NL1
Prkcd,NA,NL1_A,Astrocyte,NL1
Pabpc1,NA,NL1_A,Astrocyte,NL1
Gnb4,NA,NL1_A,Astrocyte,NL1
Vcam1,NA,NL1_A,Astrocyte,NL1
Nedd8,NA,NL1_A,Astrocyte,NL1
Ckmt1,NA,NL1_A,Astrocyte,NL1
Fkbp4,NA,NL1_A,Astrocyte,NL1
Gna14,NA,NL1_A,Astrocyte,NL1
Sstr2,NA,NL1_A,Astrocyte,NL1
Sstr3,NA,NL1_A,Astrocyte,NL1
Ctnnd1,NA,NL1_A,Astrocyte,NL1
Aimp1,NA,NL1_A,Astrocyte,NL1
Prkar2b,NA,NL1_A,Astrocyte,NL1
Slc6a1,98,NL1_A,Astrocyte,NL1
Slc6a11,99,NL1_A,Astrocyte,NL1
Akt1,NA,NL1_A,Astrocyte,NL1
Dbi,NA,NL1_A,Astrocyte,NL1
Map2k1,NA,NL1_A,Astrocyte,NL1
Slc2a3,NA,NL1_A,Astrocyte,NL1
Chrm4,NA,NL1_A,Astrocyte,NL1
Drg1,NA,NL1_A,Astrocyte,NL1
Kras,NA,NL1_A,Astrocyte,NL1
Wars,NA,NL1_A,Astrocyte,NL1
Kif1a,NA,NL1_A,Astrocyte,NL1
Ranbp1,NA,NL1_A,Astrocyte,NL1
Ptk2,NA,NL1_A,Astrocyte,NL1
Mif,NA,NL1_A,Astrocyte,NL1
Ephx2,NA,NL1_A,Astrocyte,NL1
Usp4,NA,NL1_A,Astrocyte,NL1
Ptpn11,NA,NL1_A,Astrocyte,NL1
Rab5c,NA,NL1_A,Astrocyte,NL1
Rab6a,NA,NL1_A,Astrocyte,NL1
Rab21,NA,NL1_A,Astrocyte,NL1
Rab12,68,NL1_A,Astrocyte,NL1
Rab22a,NA,NL1_A,Astrocyte,NL1
Rab23,NA,NL1_A,Astrocyte,NL1
Rab24,NA,NL1_A,Astrocyte,NL1
Rab18,NA,NL1_A,Astrocyte,NL1
Htr2a,NA,NL1_A,Astrocyte,NL1
Grin2a,NA,NL1_A,Astrocyte,NL1
Grin1,NA,NL1_A,Astrocyte,NL1
Pdha1,NA,NL1_A,Astrocyte,NL1
KRT9,NA,NL1_A,Astrocyte,NL1
Canx,NA,NL1_A,Astrocyte,NL1
Ap1m1,NA,NL1_A,Astrocyte,NL1
Prdx1,NA,NL1_A,Astrocyte,NL1
Gpm6a,NA,NL1_A,Astrocyte,NL1
Gpm6b,NA,NL1_A,Astrocyte,NL1
Ptpn1,NA,NL1_A,Astrocyte,NL1
Ptprk,NA,NL1_A,Astrocyte,NL1
Ptpn12,NA,NL1_A,Astrocyte,NL1
KRT2,NA,NL1_A,Astrocyte,NL1
Kdr,7,NL1_A,Astrocyte,NL1
Fmr1,NA,NL1_A,Astrocyte,NL1
Rpl12,NA,NL1_A,Astrocyte,NL1
Rpl18,NA,NL1_A,Astrocyte,NL1
Sar1a,NA,NL1_A,Astrocyte,NL1
Gnl1,75,NL1_A,Astrocyte,NL1
Ppm1b,NA,NL1_A,Astrocyte,NL1
Por,NA,NL1_A,Astrocyte,NL1
Hspa9,NA,NL1_A,Astrocyte,NL1
Cdh4,17,NL1_A,Astrocyte,NL1
Dnm1,NA,NL1_A,Astrocyte,NL1
Dnm2,44,NL1_A,Astrocyte,NL1
Grik2,NA,NL1_A,Astrocyte,NL1
Tjp1,NA,NL1_A,Astrocyte,NL1
Fyn,NA,NL1_A,Astrocyte,NL1
Cap1,NA,NL1_A,Astrocyte,NL1
Tkt,NA,NL1_A,Astrocyte,NL1
Vps26a,NA,NL1_A,Astrocyte,NL1
Rpl28,NA,NL1_A,Astrocyte,NL1
Acsl1,NA,NL1_A,Astrocyte,NL1
Abca1,NA,NL1_A,Astrocyte,NL1
Abca2,NA,NL1_A,Astrocyte,NL1
Csk,NA,NL1_A,Astrocyte,NL1
Matk,47,NL1_A,Astrocyte,NL1
Eci1,NA,NL1_A,Astrocyte,NL1
Septin2,NA,NL1_A,Astrocyte,NL1
Stat3,NA,NL1_A,Astrocyte,NL1
Stat5b,NA,NL1_A,Astrocyte,NL1
Pik3ca,NA,NL1_A,Astrocyte,NL1
Eps15,NA,NL1_A,Astrocyte,NL1
Pura,NA,NL1_A,Astrocyte,NL1
Lifr,NA,NL1_A,Astrocyte,NL1
Htt,NA,NL1_A,Astrocyte,NL1
Cct8,NA,NL1_A,Astrocyte,NL1
Slc1a2,100,NL1_A,Astrocyte,NL1
Nodal,NA,NL1_A,Astrocyte,NL1
Msh2,NA,NL1_A,Astrocyte,NL1
Hist1h1e,NA,NL1_A,Astrocyte,NL1
Akr1b1,NA,NL1_A,Astrocyte,NL1
Akr1b8,NA,NL1_A,Astrocyte,NL1
Acadm,NA,NL1_A,Astrocyte,NL1
Rangap1,NA,NL1_A,Astrocyte,NL1
Sipa1,NA,NL1_A,Astrocyte,NL1
Syt1,NA,NL1_A,Astrocyte,NL1
Cdkn1b,NA,NL1_A,Astrocyte,NL1
Nsf,NA,NL1_A,Astrocyte,NL1
Vps4b,NA,NL1_A,Astrocyte,NL1
Psmc2,NA,NL1_A,Astrocyte,NL1
Rab11b,NA,NL1_A,Astrocyte,NL1
Ina,NA,NL1_A,Astrocyte,NL1
Nf2,NA,NL1_A,Astrocyte,NL1
Adss2,NA,NL1_A,Astrocyte,NL1
Myo1b,NA,NL1_A,Astrocyte,NL1
Brcc3,NA,NL1_A,Astrocyte,NL1
Nedd4,NA,NL1_A,Astrocyte,NL1
Yap1,NA,NL1_A,Astrocyte,NL1
Stt3a,NA,NL1_A,Astrocyte,NL1
Cryz,NA,NL1_A,Astrocyte,NL1
Rph3a,NA,NL1_A,Astrocyte,NL1
Pla2g4a,69,NL1_A,Astrocyte,NL1
Aldh2,NA,NL1_A,Astrocyte,NL1
Grm8,NA,NL1_A,Astrocyte,NL1
Cnr1,NA,NL1_A,Astrocyte,NL1
Capza1,NA,NL1_A,Astrocyte,NL1
Capza2,NA,NL1_A,Astrocyte,NL1
Capzb,NA,NL1_A,Astrocyte,NL1
Srprb,NA,NL1_A,Astrocyte,NL1
Map2k4,NA,NL1_A,Astrocyte,NL1
Gfpt1,NA,NL1_A,Astrocyte,NL1
Pfkm,NA,NL1_A,Astrocyte,NL1
Rpl6,NA,NL1_A,Astrocyte,NL1
Rpl29,NA,NL1_A,Astrocyte,NL1
Crat,NA,NL1_A,Astrocyte,NL1
Crkl,NA,NL1_A,Astrocyte,NL1
Rpl5,NA,NL1_A,Astrocyte,NL1
Rpl13,NA,NL1_A,Astrocyte,NL1
Anxa5,NA,NL1_A,Astrocyte,NL1
Glrb,NA,NL1_A,Astrocyte,NL1
Epb41,NA,NL1_A,Astrocyte,NL1
Gad1,NA,NL1_A,Astrocyte,NL1
Gad2,NA,NL1_A,Astrocyte,NL1
Abcd1,NA,NL1_A,Astrocyte,NL1
Ppp3cb,NA,NL1_A,Astrocyte,NL1
Ppp3cc,NA,NL1_A,Astrocyte,NL1
Kcnj6,NA,NL1_A,Astrocyte,NL1
Kcnj9,NA,NL1_A,Astrocyte,NL1
Lmna,NA,NL1_A,Astrocyte,NL1
Hspa4l,NA,NL1_A,Astrocyte,NL1
Cbr1,NA,NL1_A,Astrocyte,NL1
Gstm5,NA,NL1_A,Astrocyte,NL1
Slc25a4,NA,NL1_A,Astrocyte,NL1
Cit,NA,NL1_A,Astrocyte,NL1
Camlg,NA,NL1_A,Astrocyte,NL1
Hnrnpa1,NA,NL1_A,Astrocyte,NL1
Inpp1,NA,NL1_A,Astrocyte,NL1
Ppm1a,NA,NL1_A,Astrocyte,NL1
Pcyt1a,NA,NL1_A,Astrocyte,NL1
Cdk5,NA,NL1_A,Astrocyte,NL1
Bckdha,75,NL1_A,Astrocyte,NL1
Ahcy,NA,NL1_A,Astrocyte,NL1
Gdi1,NA,NL1_A,Astrocyte,NL1
Atp6v1a,NA,NL1_A,Astrocyte,NL1
Atp6v1e1,NA,NL1_A,Astrocyte,NL1
Gabrb1,56,NL1_A,Astrocyte,NL1
Pa2g4,NA,NL1_A,Astrocyte,NL1
Dvl1,NA,NL1_A,Astrocyte,NL1
Rab7a,NA,NL1_A,Astrocyte,NL1
Ppox,NA,NL1_A,Astrocyte,NL1
Rpl9,NA,NL1_A,Astrocyte,NL1
Plcb3,NA,NL1_A,Astrocyte,NL1
Hsd17b4,NA,NL1_A,Astrocyte,NL1
Clcn3,NA,NL1_A,Astrocyte,NL1
Adcy7,NA,NL1_A,Astrocyte,NL1
Adcy9,NA,NL1_A,Astrocyte,NL1
Hdgf,NA,NL1_A,Astrocyte,NL1
Atp6v0d1,NA,NL1_A,Astrocyte,NL1
Fabp7,NA,NL1_A,Astrocyte,NL1
Slc25a5,NA,NL1_A,Astrocyte,NL1
Slc1a1,NA,NL1_A,Astrocyte,NL1
Slc1a5,NA,NL1_A,Astrocyte,NL1
Nek1,NA,NL1_A,Astrocyte,NL1
Kcnj12,NA,NL1_A,Astrocyte,NL1
Kcnj4,NA,NL1_A,Astrocyte,NL1
Tst,NA,NL1_A,Astrocyte,NL1
Jak1,NA,NL1_A,Astrocyte,NL1
Usp10,NA,NL1_A,Astrocyte,NL1
Pkm,NA,NL1_A,Astrocyte,NL1
Ndufs6,NA,NL1_A,Astrocyte,NL1
Rida,NA,NL1_A,Astrocyte,NL1
Efnb1,NA,NL1_A,Astrocyte,NL1
Efnb2,NA,NL1_A,Astrocyte,NL1
Tmem165,NA,NL1_A,Astrocyte,NL1
Epb41l4a,11,NL1_A,Astrocyte,NL1
Dbt,NA,NL1_A,Astrocyte,NL1
Rabggtb,NA,NL1_A,Astrocyte,NL1
Fdft1,NA,NL1_A,Astrocyte,NL1
Pitpna,NA,NL1_A,Astrocyte,NL1
Pitpnb,NA,NL1_A,Astrocyte,NL1
Slc16a1,NA,NL1_A,Astrocyte,NL1
Rab2a,NA,NL1_A,Astrocyte,NL1
Anapc1,NA,NL1_A,Astrocyte,NL1
Idh2,NA,NL1_A,Astrocyte,NL1
Stom,58,NL1_A,Astrocyte,NL1
Stmn1,NA,NL1_A,Astrocyte,NL1
Rad23b,NA,NL1_A,Astrocyte,NL1
Ephb3,NA,NL1_A,Astrocyte,NL1
Ephb2,NA,NL1_A,Astrocyte,NL1
Psmc4,NA,NL1_A,Astrocyte,NL1
Adsl,NA,NL1_A,Astrocyte,NL1
Ddx6,NA,NL1_A,Astrocyte,NL1
Ptpn5,NA,NL1_A,Astrocyte,NL1
Adprh,NA,NL1_A,Astrocyte,NL1
Slc12a2,79,NL1_A,Astrocyte,NL1
Ncan,NA,NL1_A,Astrocyte,NL1
Aqp4,NA,NL1_A,Astrocyte,NL1
Abcd3,NA,NL1_A,Astrocyte,NL1
Rab8a,NA,NL1_A,Astrocyte,NL1
Adk,NA,NL1_A,Astrocyte,NL1
Cdh11,32,NL1_A,Astrocyte,NL1
Golga3,NA,NL1_A,Astrocyte,NL1
Atp5mf,NA,NL1_A,Astrocyte,NL1
Arpp19,NA,NL1_A,Astrocyte,NL1
Rab4a,NA,NL1_A,Astrocyte,NL1
Nudt2,NA,NL1_A,Astrocyte,NL1
Atp5f1e,NA,NL1_A,Astrocyte,NL1
Dynlt3,NA,NL1_A,Astrocyte,NL1
Cox7b,NA,NL1_A,Astrocyte,NL1
Cyb5a,NA,NL1_A,Astrocyte,NL1
Usp5,NA,NL1_A,Astrocyte,NL1
Atp5f1b,NA,NL1_A,Astrocyte,NL1
Ctbp2,NA,NL1_A,Astrocyte,NL1
Slc1a3,99,NL1_A,Astrocyte,NL1
Maz,NA,NL1_A,Astrocyte,NL1
Wfs1,NA,NL1_A,Astrocyte,NL1
Fus,NA,NL1_A,Astrocyte,NL1
Evc,14,NL1_A,Astrocyte,NL1
Pcbp3,NA,NL1_A,Astrocyte,NL1
Pcbp4,NA,NL1_A,Astrocyte,NL1
Samsn1,NA,NL1_A,Astrocyte,NL1
Erp29,NA,NL1_A,Astrocyte,NL1
Eef1d,NA,NL1_A,Astrocyte,NL1
Actn4,NA,NL1_A,Astrocyte,NL1
Slc16a3,13,NL1_A,Astrocyte,NL1
Rasa2,NA,NL1_A,Astrocyte,NL1
Plscr4,28,NL1_A,Astrocyte,NL1
Eef2,NA,NL1_A,Astrocyte,NL1
Opa1,NA,NL1_A,Astrocyte,NL1
Ptpa,NA,NL1_A,Astrocyte,NL1
Kcnn2,52,NL1_A,Astrocyte,NL1
Kcnn3,74,NL1_A,Astrocyte,NL1
Strn4,NA,NL1_A,Astrocyte,NL1
Ctdsp1,18,NL1_A,Astrocyte,NL1
Btbd1,NA,NL1_A,Astrocyte,NL1
Tbc1d10a,NA,NL1_A,Astrocyte,NL1
Tubgcp3,NA,NL1_A,Astrocyte,NL1
Tnks1bp1,NA,NL1_A,Astrocyte,NL1
Vps33b,NA,NL1_A,Astrocyte,NL1
Bcl2l13,NA,NL1_A,Astrocyte,NL1
Cpne2,NA,NL1_A,Astrocyte,NL1
Pcif1,NA,NL1_A,Astrocyte,NL1
Nphp4,NA,NL1_A,Astrocyte,NL1
Rab2b,NA,NL1_A,Astrocyte,NL1
Arhgap39,NA,NL1_A,Astrocyte,NL1
Eif5,NA,NL1_A,Astrocyte,NL1
Ythdf1,NA,NL1_A,Astrocyte,NL1
Inpp5j,NA,NL1_A,Astrocyte,NL1
Fxyd7,NA,NL1_A,Astrocyte,NL1
Anks1a,NA,NL1_A,Astrocyte,NL1
Dock4,NA,NL1_A,Astrocyte,NL1
Sash1,NA,NL1_A,Astrocyte,NL1
Il1rapl1,NA,NL1_A,Astrocyte,NL1
Arpc4,NA,NL1_A,Astrocyte,NL1
Ruvbl1,NA,NL1_A,Astrocyte,NL1
Plp1,NA,NL1_A,Astrocyte,NL1
Pcbp1,NA,NL1_A,Astrocyte,NL1
Ppfia3,NA,NL1_A,Astrocyte,NL1
Pdxp,NA,NL1_A,Astrocyte,NL1
Nploc4,NA,NL1_A,Astrocyte,NL1
Actb,NA,NL1_A,Astrocyte,NL1
Mdga2,NA,NL1_A,Astrocyte,NL1
Nrgn,NA,NL1_A,Astrocyte,NL1
Rac3,NA,NL1_A,Astrocyte,NL1
Cdc42,NA,NL1_A,Astrocyte,NL1
Eif4a1,NA,NL1_A,Astrocyte,NL1
Lzts1,66,NL1_A,Astrocyte,NL1
Rps20,NA,NL1_A,Astrocyte,NL1
Snap25,NA,NL1_A,Astrocyte,NL1
Megf8,NA,NL1_A,Astrocyte,NL1
Rab5b,NA,NL1_A,Astrocyte,NL1
Chp1,NA,NL1_A,Astrocyte,NL1
Rab10,NA,NL1_A,Astrocyte,NL1
Rab8b,NA,NL1_A,Astrocyte,NL1
Ube2d3,NA,NL1_A,Astrocyte,NL1
Ube2d1,NA,NL1_A,Astrocyte,NL1
Ube2m,NA,NL1_A,Astrocyte,NL1
Ube2n,NA,NL1_A,Astrocyte,NL1
Actr2,NA,NL1_A,Astrocyte,NL1
Actr1a,40,NL1_A,Astrocyte,NL1
Arf3,NA,NL1_A,Astrocyte,NL1
Arl1,NA,NL1_A,Astrocyte,NL1
Ca10,NA,NL1_A,Astrocyte,NL1
Abce1,NA,NL1_A,Astrocyte,NL1
Rap2b,NA,NL1_A,Astrocyte,NL1
Rpl26,NA,NL1_A,Astrocyte,NL1
Stx1b,NA,NL1_A,Astrocyte,NL1
Psme3,NA,NL1_A,Astrocyte,NL1
Rab6b,NA,NL1_A,Astrocyte,NL1
Fgf12,86,NL1_A,Astrocyte,NL1
Rpl27,NA,NL1_A,Astrocyte,NL1
Depdc5,NA,NL1_A,Astrocyte,NL1
Rpl37a,NA,NL1_A,Astrocyte,NL1
Sec61a1,65,NL1_A,Astrocyte,NL1
Arf4,NA,NL1_A,Astrocyte,NL1
Lpar1,NA,NL1_A,Astrocyte,NL1
Cdk5r1,NA,NL1_A,Astrocyte,NL1
Abat,NA,NL1_A,Astrocyte,NL1
Copz1,NA,NL1_A,Astrocyte,NL1
Ufm1,NA,NL1_A,Astrocyte,NL1
Dcaf7,NA,NL1_A,Astrocyte,NL1
Wdr5,NA,NL1_A,Astrocyte,NL1
Hnrnpk,NA,NL1_A,Astrocyte,NL1
Ywhag,NA,NL1_A,Astrocyte,NL1
Usp46,NA,NL1_A,Astrocyte,NL1
Rras2,NA,NL1_A,Astrocyte,NL1
Rps7,NA,NL1_A,Astrocyte,NL1
Ppp1ca,NA,NL1_A,Astrocyte,NL1
Ppp1cb,NA,NL1_A,Astrocyte,NL1
Psmc1,NA,NL1_A,Astrocyte,NL1
Psmc5,NA,NL1_A,Astrocyte,NL1
Rps8,NA,NL1_A,Astrocyte,NL1
Rps15a,NA,NL1_A,Astrocyte,NL1
Ywhae,NA,NL1_A,Astrocyte,NL1
Rps14,NA,NL1_A,Astrocyte,NL1
Rps23,NA,NL1_A,Astrocyte,NL1
Rps29,NA,NL1_A,Astrocyte,NL1
Rps11,NA,NL1_A,Astrocyte,NL1
Snrpd1,NA,NL1_A,Astrocyte,NL1
Snrpd2,NA,NL1_A,Astrocyte,NL1
Snrpd3,NA,NL1_A,Astrocyte,NL1
Arf6,NA,NL1_A,Astrocyte,NL1
Psmc6,NA,NL1_A,Astrocyte,NL1
Kcnab2,NA,NL1_A,Astrocyte,NL1
Abi2,82,NL1_A,Astrocyte,NL1
Tsc22d1,NA,NL1_A,Astrocyte,NL1
Eef1a2,NA,NL1_A,Astrocyte,NL1
Rps4x,NA,NL1_A,Astrocyte,NL1
Ppp2cb,NA,NL1_A,Astrocyte,NL1
Rpl18a,NA,NL1_A,Astrocyte,NL1
Ap2s1,NA,NL1_A,Astrocyte,NL1
Rhob,NA,NL1_A,Astrocyte,NL1
Rps6,88,NL1_A,Astrocyte,NL1
Vsnl1,NA,NL1_A,Astrocyte,NL1
H4c1,NA,NL1_A,Astrocyte,NL1
Gabra1,NA,NL1_A,Astrocyte,NL1
Atp6v1b2,NA,NL1_A,Astrocyte,NL1
Rab1A,NA,NL1_A,Astrocyte,NL1
Rab3c,NA,NL1_A,Astrocyte,NL1
Ran,NA,NL1_A,Astrocyte,NL1
Rpl23,NA,NL1_A,Astrocyte,NL1
Ube2d2,NA,NL1_A,Astrocyte,NL1
Rps24,NA,NL1_A,Astrocyte,NL1
Rps26,NA,NL1_A,Astrocyte,NL1
Gnb1,NA,NL1_A,Astrocyte,NL1
Gnb2,NA,NL1_A,Astrocyte,NL1
Gnb5,NA,NL1_A,Astrocyte,NL1
Rpl30,NA,NL1_A,Astrocyte,NL1
Cycs,NA,NL1_A,Astrocyte,NL1
Rps3,NA,NL1_A,Astrocyte,NL1
Rpl32,17,NL1_A,Astrocyte,NL1
Rpl8,NA,NL1_A,Astrocyte,NL1
Pfn1,NA,NL1_A,Astrocyte,NL1
Rps27a,NA,NL1_A,Astrocyte,NL1
Tra2b,NA,NL1_A,Astrocyte,NL1
Rac1,NA,NL1_A,Astrocyte,NL1
Pafah1b1,NA,NL1_A,Astrocyte,NL1
Rab3a,NA,NL1_A,Astrocyte,NL1
Hspa8,NA,NL1_A,Astrocyte,NL1
Vamp3,NA,NL1_A,Astrocyte,NL1
Tpt1,NA,NL1_A,Astrocyte,NL1
Mpc1,NA,NL1_A,Astrocyte,NL1
Cyth2,NA,NL1_A,Astrocyte,NL1
Dnaja1,NA,NL1_A,Astrocyte,NL1
Hspd1,NA,NL1_A,Astrocyte,NL1
Vamp2,NA,NL1_A,Astrocyte,NL1
Eif4e,NA,NL1_A,Astrocyte,NL1
Gabrb3,NA,NL1_A,Astrocyte,NL1
Atp6v0c,NA,NL1_A,Astrocyte,NL1
Mapk1,NA,NL1_A,Astrocyte,NL1
Ppp1cc,NA,NL1_A,Astrocyte,NL1
Gnas,NA,NL1_A,Astrocyte,NL1
Ywhaz,NA,NL1_A,Astrocyte,NL1
Slc7a10,72,NL1_A,Astrocyte,NL1
Gabrb2,NA,NL1_A,Astrocyte,NL1
Kcna2,NA,NL1_A,Astrocyte,NL1
Kcnab1,NA,NL1_A,Astrocyte,NL1
Crnkl1,NA,NL1_A,Astrocyte,NL1
Hmgb1,NA,NL1_A,Astrocyte,NL1
Dynll1,NA,NL1_A,Astrocyte,NL1
Eif5a,NA,NL1_A,Astrocyte,NL1
Kcnj3,NA,NL1_A,Astrocyte,NL1
Rps17,NA,NL1_A,Astrocyte,NL1
Ube2i,31,NL1_A,Astrocyte,NL1
Selenow,NA,NL1_A,Astrocyte,NL1
Prkcg,NA,NL1_A,Astrocyte,NL1
Rala,74,NL1_A,Astrocyte,NL1
Rps12,NA,NL1_A,Astrocyte,NL1
Rps10,NA,NL1_A,Astrocyte,NL1
Ppp3ca,NA,NL1_A,Astrocyte,NL1
Ppp2ca,NA,NL1_A,Astrocyte,NL1
Phb,NA,NL1_A,Astrocyte,NL1
Csnk2b,NA,NL1_A,Astrocyte,NL1
Rpl22,NA,NL1_A,Astrocyte,NL1
Rack1,NA,NL1_A,Astrocyte,NL1
Acta1,NA,NL1_A,Astrocyte,NL1
Prkacb,NA,NL1_A,Astrocyte,NL1
Ywhaq,NA,NL1_A,Astrocyte,NL1
Tuba4a,NA,NL1_A,Astrocyte,NL1
Tuba1a,NA,NL1_A,Astrocyte,NL1
Tubb4b,NA,NL1_A,Astrocyte,NL1
Prkcb,NA,NL1_A,Astrocyte,NL1
Ywhah,NA,NL1_A,Astrocyte,NL1
Ranbp9,NA,NL1_A,Astrocyte,NL1
Sbds,NA,NL1_A,Astrocyte,NL1
Hrh1,23,NL1_A,Astrocyte,NL1
Dlg3,NA,NL1_A,Astrocyte,NL1
Pip5k1a,NA,NL1_A,Astrocyte,NL1
Lrig1,54,NL1_A,Astrocyte,NL1
Lxn,NA,NL1_A,Astrocyte,NL1
Adcyap1r1,NA,NL1_A,Astrocyte,NL1
Plxna1,NA,NL1_A,Astrocyte,NL1
Plxna3,NA,NL1_A,Astrocyte,NL1
Dcc,NA,NL1_A,Astrocyte,NL1
Chl1,NA,NL1_A,Astrocyte,NL1
Map2k6,NA,NL1_A,Astrocyte,NL1
Nfix,NA,NL1_A,Astrocyte,NL1
Pald1,NA,NL1_A,Astrocyte,NL1
Pfkfb2,NA,NL1_A,Astrocyte,NL1
Pkn1,NA,NL1_A,Astrocyte,NL1
Pdlim4,NA,NL1_A,Astrocyte,NL1
Vamp7,NA,NL1_A,Astrocyte,NL1
Hdac2,NA,NL1_A,Astrocyte,NL1
Mpp1,NA,NL1_A,Astrocyte,NL1
Pebp1,NA,NL1_A,Astrocyte,NL1
Stam,NA,NL1_A,Astrocyte,NL1
Stim1,NA,NL1_A,Astrocyte,NL1
Tial1,NA,NL1_A,Astrocyte,NL1
Hnrnph2,NA,NL1_A,Astrocyte,NL1
Rock1,NA,NL1_A,Astrocyte,NL1
Rock2,NA,NL1_A,Astrocyte,NL1
Smad1,NA,NL1_A,Astrocyte,NL1
Tank,NA,NL1_A,Astrocyte,NL1
Hint1,NA,NL1_A,Astrocyte,NL1
Elavl1,NA,NL1_A,Astrocyte,NL1
Fgf13,19,NL1_A,Astrocyte,NL1
Rasgrf2,NA,NL1_A,Astrocyte,NL1
Usp9x,NA,NL1_A,Astrocyte,NL1
Tp53bp1,NA,NL1_A,Astrocyte,NL1
Idh3g,NA,NL1_A,Astrocyte,NL1
Cdh10,NA,NL1_A,Astrocyte,NL1
Slc8a1,NA,NL1_A,Astrocyte,NL1
Slc7a3,21,NL1_A,Astrocyte,NL1
Erbb2,NA,NL1_A,Astrocyte,NL1
Rit2,NA,NL1_A,Astrocyte,NL1
Evl,NA,NL1_A,Astrocyte,NL1
Slc9a3r1,99,NL1_A,Astrocyte,NL1
Stx4,NA,NL1_A,Astrocyte,NL1
Pde7a,NA,NL1_A,Astrocyte,NL1
Naca,NA,NL1_A,Astrocyte,NL1
Irf3,NA,NL1_A,Astrocyte,NL1
Casp3,NA,NL1_A,Astrocyte,NL1
Ctps1,NA,NL1_A,Astrocyte,NL1
Gaa,NA,NL1_A,Astrocyte,NL1
Atp8a1,NA,NL1_A,Astrocyte,NL1
Cct7,NA,NL1_A,Astrocyte,NL1
Cct2,NA,NL1_A,Astrocyte,NL1
Cct4,NA,NL1_A,Astrocyte,NL1
Cct5,NA,NL1_A,Astrocyte,NL1
Cct6a,NA,NL1_A,Astrocyte,NL1
Cct3,NA,NL1_A,Astrocyte,NL1
Stim2,NA,NL1_A,Astrocyte,NL1
Tnik,NA,NL1_A,Astrocyte,NL1
Wnk1,NA,NL1_A,Astrocyte,NL1
Rpl36a,58,NL1_A,Astrocyte,NL1
Tubg1,NA,NL1_A,Astrocyte,NL1
Arf5,NA,NL1_A,Astrocyte,NL1
Cplx2,NA,NL1_A,Astrocyte,NL1
Ap2m1,NA,NL1_A,Astrocyte,NL1
Rhog,NA,NL1_A,Astrocyte,NL1
Rpl19,NA,NL1_A,Astrocyte,NL1
Srsf3,NA,NL1_A,Astrocyte,NL1
NA,NA,NL1_A,Astrocyte,NL1
